timesteps,best_solution,best_global_value,episode_reward,episode_length
490,332.9211322525649,332.9211322525649,22.817215,490
1026,353.29198857516417,332.9211322525649,19.433469,536
1423,336.53704835584506,332.9211322525649,21.006754,397
1875,343.7910138802114,332.9211322525649,18.433741,452
2288,361.4070010212978,332.9211322525649,19.353923,413
2557,417.8229479246604,332.9211322525649,7.217888,269
2954,330.62747665544657,330.62747665544657,24.633656,397
3162,389.00576753257667,330.62747665544657,8.226185,208
3349,385.21366141922084,330.62747665544657,6.733428,187
3709,360.872405496499,330.62747665544657,14.653847,360
4075,334.54096324804374,330.62747665544657,17.428648,366
4298,393.0661962705253,330.62747665544657,7.716028,223
4655,305.50822824437734,305.50822824437734,19.730915,357
5202,333.2342859239176,305.50822824437734,23.792913,547
5792,325.3606263000977,305.50822824437734,29.496955,590
5992,385.447691842317,305.50822824437734,9.745337,200
6495,286.3252217859915,286.3252217859915,36.112662,503
6907,292.01729186435523,286.3252217859915,25.747866,412
7300,356.7850410312947,286.3252217859915,17.856705,393
7809,294.5003625841288,286.3252217859915,34.847811,509
8151,343.15602087061524,286.3252217859915,16.630341,342
8694,345.73870271075435,286.3252217859915,23.387155,543
9078,300.42738812033303,286.3252217859915,27.81392,384
9782,305.2412049283214,286.3252217859915,45.02757,704
10029,346.5465505150409,286.3252217859915,15.855151,247
10654,291.2295643460497,286.3252217859915,43.35823,625
11339,295.7550420220909,286.3252217859915,50.217463,685
11635,330.3416916085752,286.3252217859915,16.758563,296
12024,317.32546143859537,286.3252217859915,23.083598,389
12400,297.8489230967568,286.3252217859915,27.445417,376
12621,368.2642680894913,286.3252217859915,10.043039,221
12915,294.85315449385644,286.3252217859915,24.678645,294
13407,272.0664831145655,272.0664831145655,43.210238,492
13852,302.41778302086425,272.0664831145655,36.435546,445
14117,373.9308076788832,272.0664831145655,13.396053,265
14341,299.9324055015535,272.0664831145655,19.891905,224
14545,335.72161200871676,272.0664831145655,11.367361,204
15030,287.2501167767137,272.0664831145655,35.937325,485
15559,283.5822280382115,272.0664831145655,43.985476,529
15785,370.2738052138911,272.0664831145655,14.202687,226
16324,260.8839650400539,260.8839650400539,54.382802,539
16656,341.2163428153367,260.8839650400539,20.951893,332
16917,352.675630373853,260.8839650400539,16.133653,261
17348,268.2155380469855,260.8839650400539,31.715072,431
17676,305.95129466331986,260.8839650400539,24.966747,328
17967,344.3545691984785,260.8839650400539,18.428545,291
18159,404.3906619237731,260.8839650400539,6.701775,192
18281,401.26964162857087,260.8839650400539,4.404542,122
18378,578.9012583259433,260.8839650400539,1.265347,97
18558,462.26392083336617,260.8839650400539,4.063786,180
18739,415.3584272231687,260.8839650400539,7.140719,181
19040,305.319446623979,260.8839650400539,24.850897,301
19219,306.5977455848798,260.8839650400539,16.492505,179
19441,318.1973865062626,260.8839650400539,16.09288,222
19681,292.6594596803598,260.8839650400539,21.167769,240
20019,271.26141415524376,260.8839650400539,35.63039,338
20230,349.3945037425572,260.8839650400539,13.482791,211
20457,246.81142960933562,246.81142960933562,34.20082,227
20779,304.6305858041768,246.81142960933562,30.12913,322
21095,275.496513786872,246.81142960933562,32.68186,316
21332,305.67799100016174,246.81142960933562,21.632683,237
21716,266.4280935688287,246.81142960933562,48.035336,384
22146,260.56854706699676,246.81142960933562,44.875898,430
22353,304.16494571692454,246.81142960933562,18.760721,207
22658,273.9403902464302,246.81142960933562,32.068835,305
22788,344.65787742797625,246.81142960933562,8.21512,130
22999,307.71852220647304,246.81142960933562,22.655318,211
23258,326.9999420168915,246.81142960933562,19.105096,259
23439,315.35738930693316,246.81142960933562,15.360261,181
23801,254.557176392227,246.81142960933562,46.258519,362
24048,272.3986992378917,246.81142960933562,34.519462,247
24378,322.72422519996826,246.81142960933562,34.598763,330
24691,313.1094823919963,246.81142960933562,27.774375,313
24869,318.31152918242526,246.81142960933562,13.85662,178
25021,325.48911452057155,246.81142960933562,12.732588,152
25313,314.9158637840735,246.81142960933562,27.196535,292
25567,339.2416328346589,246.81142960933562,15.881287,254
25836,235.47913631431572,235.47913631431572,43.375893,269
26181,295.4099398864181,235.47913631431572,42.598479,345
26470,307.76807834398113,235.47913631431572,24.658671,289
26686,302.11259975164126,235.47913631431572,20.205187,216
26907,307.1496090848851,235.47913631431572,20.899608,221
27248,281.54746290491727,235.47913631431572,37.282755,341
27543,269.4483793794583,235.47913631431572,27.490669,295
27693,310.695436320981,235.47913631431572,14.61113,150
27894,318.2720981237985,235.47913631431572,14.279468,201
28215,240.78170956511408,235.47913631431572,42.415602,321
28431,324.24743848372265,235.47913631431572,16.232422,216
28918,247.13469284323173,235.47913631431572,57.793699,487
29202,284.1631810386799,235.47913631431572,29.738869,284
29414,294.5611204203507,235.47913631431572,19.933089,212
29656,286.4597366317711,235.47913631431572,28.943668,242
30116,270.8643894248719,235.47913631431572,52.150772,460
30438,280.0562859999234,235.47913631431572,37.350693,322
30771,225.18179031555982,225.18179031555982,56.093645,333
31022,298.0424927166165,225.18179031555982,26.388622,251
31324,283.6820746179197,225.18179031555982,33.075028,302
31493,316.3477903145997,225.18179031555982,13.780206,169
31711,271.1931677352355,225.18179031555982,25.389574,218
32136,262.22603181553046,225.18179031555982,52.463328,425
32536,295.83887970235986,225.18179031555982,34.781453,400
32786,280.12414328246325,225.18179031555982,31.417888,250
32992,310.04679516698576,225.18179031555982,17.394087,206
33187,274.6333296459229,225.18179031555982,21.616647,195
33449,271.3484259516262,225.18179031555982,33.82754,262
33647,303.2785285328407,225.18179031555982,19.988602,198
34058,223.0959629301846,223.0959629301846,62.458247,411
34642,265.20156061708974,223.0959629301846,63.354208,584
35038,288.07110077592074,223.0959629301846,39.533499,396
35236,271.1654504775239,223.0959629301846,26.519869,198
35707,245.91670230951812,223.0959629301846,52.061742,471
35875,298.0423932085647,223.0959629301846,16.823849,168
36095,290.23253635986396,223.0959629301846,23.143336,220
36392,265.78606762724354,223.0959629301846,33.462249,297
36643,269.96365058814433,223.0959629301846,23.277386,251
36950,281.49289923340757,223.0959629301846,33.290276,307
37125,315.0932581742899,223.0959629301846,14.088309,175
37351,277.4802929802504,223.0959629301846,24.525346,226
37792,295.81640312178206,223.0959629301846,43.030228,441
37998,267.4569569546493,223.0959629301846,20.974527,206
38277,264.4578247706705,223.0959629301846,30.560691,279
38582,277.1349882106421,223.0959629301846,45.759517,305
38873,276.4739204998573,223.0959629301846,30.263308,291
39461,214.64204690340216,214.64204690340216,91.910266,588
40050,268.8721808672231,214.64204690340216,69.504486,589
40397,272.7299546230414,214.64204690340216,39.746074,347
40750,271.44066285289,214.64204690340216,40.752992,353
41072,290.78940353450093,214.64204690340216,28.201344,322
41474,253.71732423328513,214.64204690340216,63.973607,402
41959,263.81742545546183,214.64204690340216,56.714451,485
42169,285.3185251924686,214.64204690340216,23.245587,210
42487,287.5401436230909,214.64204690340216,38.32605,318
42704,287.9349840255429,214.64204690340216,23.558773,217
43221,240.41785829305957,214.64204690340216,69.280299,517
43633,258.84526110305706,214.64204690340216,64.700189,412
43882,264.25421739376674,214.64204690340216,35.772906,249
44155,275.59850649957883,214.64204690340216,33.155159,273
44357,323.10805321809687,214.64204690340216,15.56482,202
44685,297.65191494065095,214.64204690340216,38.016762,328
44988,277.71143457500256,214.64204690340216,33.316449,303
45319,244.30459072787534,214.64204690340216,42.016084,331
45628,266.2488995283297,214.64204690340216,36.521552,309
45928,280.87651608987403,214.64204690340216,26.853436,300
46348,260.99285138256994,214.64204690340216,50.069726,420
46694,269.799999461553,214.64204690340216,38.823973,346
46928,315.67345713582034,214.64204690340216,20.73491,234
47204,308.8046228846008,214.64204690340216,23.46357,276
47574,262.14388188619967,214.64204690340216,33.108143,370
47976,261.34861080862635,214.64204690340216,50.138288,402
48177,251.69169808233417,214.64204690340216,27.751986,201
48365,302.1835327236538,214.64204690340216,16.018371,188
48779,241.42817154600976,214.64204690340216,51.984706,414
49046,293.0792315926979,214.64204690340216,20.923053,267
49396,273.76031941269054,214.64204690340216,32.681582,350
49661,273.23497729053383,214.64204690340216,26.491668,265
50007,246.81696343045985,214.64204690340216,42.782268,346
50406,291.4987647753738,214.64204690340216,43.443108,399
50694,274.3015821885038,214.64204690340216,31.269351,288
51036,232.52731514369322,214.64204690340216,43.053139,342
51285,278.2982587193113,214.64204690340216,21.397001,249
51758,287.88862010869695,214.64204690340216,47.002877,473
51995,296.10014361764274,214.64204690340216,23.512006,237
52186,311.90180186978546,214.64204690340216,11.918221,191
52784,274.13906243349265,214.64204690340216,58.556709,598
53033,320.3274262762935,214.64204690340216,18.078685,249
53398,274.3726941846293,214.64204690340216,38.541751,365
53805,268.8026190527613,214.64204690340216,50.404302,407
54130,265.089211934795,214.64204690340216,32.083906,325
54408,286.6727477353195,214.64204690340216,22.287618,278
54683,253.4989226548451,214.64204690340216,33.259499,275
55003,305.82908755224173,214.64204690340216,34.583924,320
55277,257.450710664503,214.64204690340216,37.47874,274
55615,268.4398355965237,214.64204690340216,38.946501,338
55865,232.58119938859645,214.64204690340216,27.678617,250
56311,279.8651106695243,214.64204690340216,44.513747,446
56563,279.0134011430482,214.64204690340216,24.725515,252
56889,191.81361977865598,191.81361977865598,52.460893,326
57261,301.8838012529895,191.81361977865598,35.775816,372
57680,274.2502467516574,191.81361977865598,57.779296,419
57917,320.602925800638,191.81361977865598,17.193154,237
58217,265.69241651199366,191.81361977865598,37.392893,300
58446,272.4665529154459,191.81361977865598,25.004215,229
58712,263.5579857642457,191.81361977865598,26.953876,266
59056,261.994105607818,191.81361977865598,45.787569,344
59332,240.81053570348183,191.81361977865598,41.286221,276
59597,258.51371272261594,191.81361977865598,25.931872,265
59906,266.87054631514957,191.81361977865598,42.029001,309
60156,278.9052688612348,191.81361977865598,25.723521,250
60415,263.06492971173145,191.81361977865598,32.043327,259
60909,261.8585821916244,191.81361977865598,66.028628,494
61207,299.62450645374776,191.81361977865598,25.134116,298
61461,291.7560730762375,191.81361977865598,24.445111,254
61999,229.99563065553144,191.81361977865598,80.217848,538
62172,315.42344124831135,191.81361977865598,12.252423,173
62430,248.25544017612356,191.81361977865598,37.588972,258
62689,308.60975106681116,191.81361977865598,24.885942,259
62929,253.8291789594292,191.81361977865598,35.023012,240
63176,227.2743061709092,191.81361977865598,38.410914,247
63577,256.6929726788302,191.81361977865598,51.172979,401
63885,221.9381352752531,191.81361977865598,47.274118,308
64301,257.37649653549875,191.81361977865598,45.215904,416
64517,255.7053146981813,191.81361977865598,23.649072,216
64757,271.2780548009745,191.81361977865598,28.23037,240
64957,303.91734174327075,191.81361977865598,18.556012,200
65085,314.26151001392446,191.81361977865598,10.203863,128
65323,282.7621314324602,191.81361977865598,25.761902,238
65669,266.7361508733137,191.81361977865598,40.566899,346
65890,324.36404081294734,191.81361977865598,20.621477,221
66167,267.2788989400682,191.81361977865598,30.291105,277
66536,246.0530838521836,191.81361977865598,52.505493,369
66910,294.4153213541034,191.81361977865598,47.658339,374
67193,276.98204643900965,191.81361977865598,33.451123,283
67561,262.19477858672394,191.81361977865598,52.180136,368
67835,278.7452579804425,191.81361977865598,29.203139,274
68159,243.62278059639854,191.81361977865598,42.602038,324
68544,228.98975694870342,191.81361977865598,61.024931,385
68824,273.14453608393296,191.81361977865598,32.656546,280
69198,263.41615831970887,191.81361977865598,51.152216,374
69415,258.7862786109863,191.81361977865598,23.323982,217
69636,283.67424233181816,191.81361977865598,23.180719,221
69871,290.77619821151376,191.81361977865598,26.697657,235
70189,235.5996369992272,191.81361977865598,44.622775,318
70484,291.4902281848763,191.81361977865598,34.024289,295
70945,230.35142656306454,191.81361977865598,66.582396,461
71347,276.25602831345964,191.81361977865598,44.849785,402
71610,233.33163534724272,191.81361977865598,37.682876,263
72033,248.31864316015037,191.81361977865598,59.92987,423
72227,269.5182740909934,191.81361977865598,23.875805,194
72578,237.17420325275287,191.81361977865598,51.721528,351
72777,302.12125679998826,191.81361977865598,20.478605,199
73031,303.7693176641783,191.81361977865598,32.164032,254
73607,214.3707608207315,191.81361977865598,91.15156,576
73920,252.80737462572222,191.81361977865598,39.859114,313
74160,281.7724826046357,191.81361977865598,21.570089,240
74462,270.10005534043074,191.81361977865598,37.580573,302
74775,233.06498132294757,191.81361977865598,37.08557,313
75016,265.9418256895204,191.81361977865598,30.532802,241
75247,281.30764660299036,191.81361977865598,36.916803,231
75527,269.0931118426879,191.81361977865598,32.334636,280
75783,266.0251527730704,191.81361977865598,33.651831,256
76038,306.934726997638,191.81361977865598,23.363757,255
76380,213.5709790915367,191.81361977865598,57.61227,342
76743,237.33751587282472,191.81361977865598,60.041336,363
77243,234.710476446992,191.81361977865598,70.176252,500
77442,306.6324883315307,191.81361977865598,19.980153,199
77738,249.0284470693919,191.81361977865598,37.557516,296
77969,225.22355709728467,191.81361977865598,41.295011,231
78347,233.081893393707,191.81361977865598,44.092512,378
78725,270.43497190344135,191.81361977865598,40.856108,378
78877,318.47126816256167,191.81361977865598,11.787021,152
79237,262.0791151052768,191.81361977865598,47.209079,360
79503,270.88171722408134,191.81361977865598,33.208058,266
79709,298.7886597743513,191.81361977865598,20.018217,206
79947,229.83480638217412,191.81361977865598,30.735527,238
80134,310.042438424289,191.81361977865598,19.464755,187
80444,297.93891300289704,191.81361977865598,32.141457,310
80681,276.5909289634567,191.81361977865598,27.217484,237
80876,287.81869080940635,191.81361977865598,16.838007,195
81147,272.59564166387565,191.81361977865598,32.381775,271
81437,302.0694100027236,191.81361977865598,33.781341,290
81996,228.98975694870342,191.81361977865598,92.391718,559
82370,268.42877157379473,191.81361977865598,40.419539,374
82570,300.0726946214957,191.81361977865598,14.345314,200
82752,314.06769625847573,191.81361977865598,16.193913,182
83081,277.0992187668104,191.81361977865598,33.874706,329
83505,254.12334988551166,191.81361977865598,54.240925,424
84045,223.08189339370702,191.81361977865598,67.358261,540
84534,261.75269394176325,191.81361977865598,63.407348,489
84957,269.8542556539879,191.81361977865598,51.723264,423
85112,341.1751763072376,191.81361977865598,8.925821,155
85299,294.29299352609496,191.81361977865598,19.046346,187
85587,250.8322984472569,191.81361977865598,40.095737,288
85856,275.61520784677293,191.81361977865598,29.91992,269
86069,268.4719584773708,191.81361977865598,26.115079,213
86355,306.83960434499284,191.81361977865598,33.136913,286
86649,250.61583943472584,191.81361977865598,37.488755,294
86971,246.11925380245327,191.81361977865598,53.678556,322
87143,272.4447142336007,191.81361977865598,17.940737,172
87424,280.4613620532541,191.81361977865598,29.855074,281
87727,285.7542442387932,191.81361977865598,27.414515,303
88022,263.9389357880194,191.81361977865598,40.267771,295
88347,258.10581462682296,191.81361977865598,53.629454,325
88680,278.4273359931095,191.81361977865598,37.26138,333
89084,291.19973313907553,191.81361977865598,36.160512,404
89392,291.9735286403642,191.81361977865598,32.521054,308
89757,295.26594334588407,191.81361977865598,33.352545,365
89985,255.56736951327403,191.81361977865598,35.130902,228
90252,256.21966018415253,191.81361977865598,39.677571,267
90467,270.22257676392985,191.81361977865598,24.194146,215
90763,263.86445924747846,191.81361977865598,32.265268,296
91437,249.5034923139524,191.81361977865598,81.094696,674
91871,231.16313382891792,191.81361977865598,63.523997,434
92249,278.48148321147994,191.81361977865598,38.112383,378
92522,275.9481257563443,191.81361977865598,32.893052,273
92854,259.7765159900588,191.81361977865598,43.779919,332
93312,249.0284470693919,191.81361977865598,53.734176,458
93543,261.773410727423,191.81361977865598,38.424795,231
93770,215.70372504195822,191.81361977865598,28.436291,227
93925,319.8074261151534,191.81361977865598,12.075204,155
94256,247.6025991016175,191.81361977865598,37.96926,331
94596,249.1961470668659,191.81361977865598,47.083,340
95006,264.1004616380502,191.81361977865598,41.607378,410
95265,269.51135848555094,191.81361977865598,30.714144,259
95592,274.85240334291524,191.81361977865598,31.60838,327
95856,263.0704708741057,191.81361977865598,33.775713,264
96184,275.5914057313597,191.81361977865598,42.926858,328
96524,274.2638578835649,191.81361977865598,38.017807,340
96829,249.8282405385553,191.81361977865598,47.233133,305
97106,298.53752281452284,191.81361977865598,33.45174,277
97402,307.393301373513,191.81361977865598,28.149075,296
97718,280.30141816591953,191.81361977865598,34.453179,316
97987,286.4796226139928,191.81361977865598,29.731233,269
98217,256.6753297737804,191.81361977865598,30.26475,230
98490,294.6830320057328,191.81361977865598,25.359083,273
98874,264.36483149735835,191.81361977865598,40.239347,384
99138,263.7904386653396,191.81361977865598,35.010161,264
99538,252.29373818768062,191.81361977865598,56.053956,400
99789,263.22561931452867,191.81361977865598,25.303516,251
100209,261.72487918496336,191.81361977865598,41.211799,420
100462,259.47718493140553,191.81361977865598,31.978859,253
100820,230.79731844364807,191.81361977865598,52.517547,358
101221,233.2312374840339,191.81361977865598,46.357596,401
101516,271.2899771630855,191.81361977865598,33.837178,295
102034,253.354644330744,191.81361977865598,64.172462,518
102381,281.21392059759603,191.81361977865598,39.667514,347
102713,262.46282578692933,191.81361977865598,38.315623,332
103016,266.17501959409515,191.81361977865598,23.656602,303
103312,280.9125888162698,191.81361977865598,31.742454,296
103662,262.4394268266444,191.81361977865598,55.346466,350
103972,256.0956677429187,191.81361977865598,52.620134,310
104232,265.0573769516857,191.81361977865598,24.279752,260
104535,258.12093230084565,191.81361977865598,41.220552,303
104928,254.84721312846023,191.81361977865598,54.372342,393
105188,297.35791878951477,191.81361977865598,31.311075,260
105788,245.0193348040794,191.81361977865598,77.220437,600
106113,297.55680546038633,191.81361977865598,30.316183,325
106451,267.3747843753831,191.81361977865598,42.52255,338
106701,302.73628678360683,191.81361977865598,23.854734,250
106936,250.0777267865855,191.81361977865598,30.595824,235
107326,247.5496167831119,191.81361977865598,41.568633,390
107431,350.26856521749494,191.81361977865598,5.111012,105
107769,269.4772264483688,191.81361977865598,40.333887,338
108043,255.63295112194515,191.81361977865598,33.438907,274
108293,227.4294891494515,191.81361977865598,40.134797,250
108529,234.936560929939,191.81361977865598,33.639798,236
108710,288.66761831384474,191.81361977865598,19.801933,181
108896,274.8071745289647,191.81361977865598,20.575431,186
109232,252.082770801967,191.81361977865598,55.357127,336
109643,223.15374828627154,191.81361977865598,66.768336,411
110033,280.1059071067496,191.81361977865598,42.308152,390
110163,335.1878637131656,191.81361977865598,8.635141,130
110502,267.27265319233675,191.81361977865598,35.260763,339
110707,306.05735377280564,191.81361977865598,19.594308,205
110981,226.688322077431,191.81361977865598,44.21906,274
111481,260.0929161085634,191.81361977865598,56.000203,500
111766,246.98091641016538,191.81361977865598,42.211765,285
112009,266.748738247078,191.81361977865598,29.187463,243
112214,276.59025473310896,191.81361977865598,18.972298,205
112488,286.46609143438235,191.81361977865598,31.305581,274
112802,262.5011291098561,191.81361977865598,31.899681,314
113207,261.3440452708324,191.81361977865598,68.329382,405
113475,228.9515285756871,191.81361977865598,44.759604,268
113944,264.69662649472997,191.81361977865598,54.875999,469
114323,274.0418284301049,191.81361977865598,41.334529,379
114510,300.6270241192925,191.81361977865598,19.434776,187
114904,229.8673654892891,191.81361977865598,56.135362,394
115108,315.3773777643569,191.81361977865598,16.435426,204
115380,242.66498688380628,191.81361977865598,37.735042,272
115619,263.4371158219882,191.81361977865598,27.106773,239
115889,271.0499516181068,191.81361977865598,27.641402,270
116243,290.89447236077837,191.81361977865598,45.760629,354
116786,254.1513151226393,191.81361977865598,63.092091,543
117075,273.2402985002555,191.81361977865598,41.280576,289
117327,295.4613766049506,191.81361977865598,26.586089,252
117802,232.26244784759115,191.81361977865598,59.890794,475
118098,274.5606587036309,191.81361977865598,41.268755,296
118432,274.78574570577985,191.81361977865598,40.313425,334
118740,251.82684649700667,191.81361977865598,27.544462,308
119046,270.93004501781024,191.81361977865598,43.830438,306
119541,230.4089493926804,191.81361977865598,57.570702,495
119804,271.42461907154063,191.81361977865598,24.104753,263
120173,213.97914483925237,191.81361977865598,49.13912,369
120504,279.1470897119339,191.81361977865598,42.332416,331
120936,275.41492463758675,191.81361977865598,48.376786,432
121293,239.9643526724459,191.81361977865598,53.613837,357
121549,261.0994369919057,191.81361977865598,32.807406,256
121781,290.7577464207241,191.81361977865598,24.300207,232
122100,279.39132892878126,191.81361977865598,42.640181,319
122401,265.57838185038145,191.81361977865598,34.129528,301
122803,260.7882106197091,191.81361977865598,43.916154,402
123100,231.0273429423908,191.81361977865598,45.347357,297
123320,269.7503083854864,191.81361977865598,27.46059,220
123723,267.62843179897834,191.81361977865598,48.531063,403
124216,223.08189339370702,191.81361977865598,67.347835,493
124480,248.4456813903117,191.81361977865598,46.669773,264
124788,275.0335541745692,191.81361977865598,44.007754,308
125108,248.5687889222163,191.81361977865598,36.263567,320
125348,251.0966558654074,191.81361977865598,34.573875,240
125933,213.57097909153669,191.81361977865598,88.773956,585
126223,273.49457860897667,191.81361977865598,35.286562,290
126512,291.9655838841685,191.81361977865598,33.251889,289
126963,227.80884545726383,191.81361977865598,57.491568,451
127226,254.09941263469005,191.81361977865598,35.078316,263
127423,253.58024365824943,191.81361977865598,29.228725,197
127821,264.83548646452067,191.81361977865598,41.958023,398
128196,280.34122980157326,191.81361977865598,47.636435,375
128477,243.15080572969256,191.81361977865598,37.777442,281
128719,284.32066558659693,191.81361977865598,30.799395,242
129034,262.72353407090225,191.81361977865598,38.588042,315
129199,295.7672318332827,191.81361977865598,14.919041,165
129517,291.2436192169648,191.81361977865598,36.033663,318
129854,232.87041116471664,191.81361977865598,48.564534,337
130310,239.36667148417854,191.81361977865598,55.845676,456
130781,268.1439947272023,191.81361977865598,58.651422,471
131101,268.53975623621267,191.81361977865598,40.388826,320
131335,235.3198743116696,191.81361977865598,28.476486,234
131604,284.0845945859632,191.81361977865598,30.53702,269
131903,260.7539168348162,191.81361977865598,39.029049,299
132264,233.5857404819027,191.81361977865598,48.88663,361
132556,231.4028697191121,191.81361977865598,49.814602,292
133096,239.055369874472,191.81361977865598,75.290634,540
133446,246.7455036468485,191.81361977865598,42.825893,350
133865,226.207191094932,191.81361977865598,45.116267,419
134122,246.35707012353276,191.81361977865598,38.417928,257
134422,242.23744486879104,191.81361977865598,30.87703,300
134825,226.688322077431,191.81361977865598,49.168055,403
135386,248.6845759614332,191.81361977865598,73.301819,561
135841,234.41823375383808,191.81361977865598,65.618879,455
136056,281.9351070356973,191.81361977865598,25.854267,215
136422,267.03580951139423,191.81361977865598,47.132859,366
136676,261.30156234352194,191.81361977865598,30.139473,254
137086,248.37271615552837,191.81361977865598,51.042975,410
137277,278.6786673670122,191.81361977865598,22.262007,191
137677,244.3231829078564,191.81361977865598,67.681525,400
138006,282.3929702709438,191.81361977865598,44.243913,329
138224,274.8395166790711,191.81361977865598,27.709931,218
138413,278.0450745096567,191.81361977865598,24.315129,189
138736,256.8631988821676,191.81361977865598,39.261314,323
139238,237.9229278596868,191.81361977865598,58.193408,502
139549,273.48999417315497,191.81361977865598,40.97874,311
139888,253.6253447038965,191.81361977865598,41.768193,339
140222,267.90744084513125,191.81361977865598,40.317056,334
140450,253.96731007528604,191.81361977865598,30.556205,228
140670,317.4283820429097,191.81361977865598,17.248095,220
140954,268.1290538258343,191.81361977865598,31.192274,284
141368,266.3263095325339,191.81361977865598,49.379166,414
141715,259.66624968016885,191.81361977865598,46.847524,347
141976,307.5052901812278,191.81361977865598,30.248999,261
142214,281.22335268741955,191.81361977865598,30.127241,238
142593,271.0315397687018,191.81361977865598,48.447047,379
142963,270.364271607823,191.81361977865598,40.964701,370
143294,252.6077720461065,191.81361977865598,45.376757,331
143868,248.73237601182146,191.81361977865598,78.650159,574
144195,245.24741845430339,191.81361977865598,44.283354,327
144481,253.3892199439897,191.81361977865598,27.4177,286
144785,273.46328507228577,191.81361977865598,34.32541,304
145047,297.53431638377054,191.81361977865598,33.816854,262
145464,238.53109690256463,191.81361977865598,64.72316,417
